,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,company,chi,p,sub_ids,cik_x,form,period,fy,filed,nine_digit_cik,ticker,cik_y,ticker_1,bucket
1568,1568,1568,5414,5414,5414,664,COSAN S.A.,7.138062726521957,0.5218127586104634,0001554855-21-000173,1430162,20-F,20201231.0,2020.0,20210430,1430162,,,,1
1569,1569,1569,5782,5782,5782,965,COSMOS GROUP HOLDINGS INC.,14.794505494505492,0.06326651108137919,0001640334-21-001427,1706509,10-K,20201231.0,2020.0,20210625,1706509,COSG US Equity,1706509.0,COSG,1
1570,1570,1570,5968,5968,5968,278,COSMOS HOLDINGS INC.,19.025966058664263,0.014721396065911125,0001477932-21-002377,1474167,10-K,20201231.0,2020.0,20210415,1474167,,,,1
1571,1571,1571,4192,4192,4192,1644,COSTAMARE INC.,21.909190735888657,0.005086898014699877,0000930413-21-000517,1503584,20-F,20201231.0,2020.0,20210301,1503584,CMRE US Equity,1503584.0,CMRE,1
1572,1572,1572,1629,1629,1629,853,"COSTAR GROUP, INC.",9.018888681809266,0.3407050356282301,0001057352-21-000032,1057352,10-K,20201231.0,2020.0,20210224,1057352,CSGP US Equity,1057352.0,CSGP,1
1573,1573,1573,665,665,665,12,COSTCO WHOLESALE CORP _NEW,24.72476632356481,0.0017305329653772375,0000909832-20-000017,909832,10-K,20200831.0,2020.0,20201007,909832,COST US Equity,909832.0,COST,1
1574,1574,1574,2381,2381,2381,4096,"COTTONWOOD COMMUNITIES, INC.",12.18384076255267,0.1431879230906515,0001692951-21-000009,1692951,10-K,20201231.0,2020.0,20210326,1692951,,,,1
1575,1575,1575,198,198,198,144,COTY INC.,17.16801642765527,0.028406321083913163,0001024305-20-000084,1024305,10-K,20200630.0,2020.0,20200827,1024305,COTY US Equity,1024305.0,COTY,1
1576,1576,1576,276,276,276,14,COUNTERPATH CORP,26.983087557603692,0.0007117560398467259,0001062993-20-003383,1236997,10-K,20200430.0,2020.0,20200720,1236997,,,,1
1577,1577,1577,3161,3161,3161,2896,"COUNTY BANCORP, INC.",15.56942035593135,0.048974395858512376,0001564590-21-012831,1470205,10-K,20201231.0,2020.0,20210312,1470205,ICBK US Equity,1470205.0,ICBK,1
1578,1578,1578,2687,2687,2687,3150,COUPA SOFTWARE INC,13.466791515459445,0.09676628619925184,0001385867-21-000011,1385867,10-K,20210131.0,2020.0,20210318,1385867,COUP US Equity,1385867.0,COUP,1
1579,1579,1579,3542,3542,3542,302,COUSINS PROPERTIES INC,17.534302978765098,0.025002126889003475,0000025232-21-000008,25232,10-K,20201231.0,2020.0,20210211,25232,CUZ US Equity,25232.0,CUZ,1
1580,1580,1580,5139,5139,5139,487,COVANTA HOLDING CORP,39.24570515546653,4.4253677864015705e-06,0000225648-21-000008,225648,10-K,20201231.0,2020.0,20210219,225648,CVA US Equity,225648.0,CVA,1
1581,1581,1581,2336,2336,2336,2295,"COVENANT LOGISTICS GROUP, INC.",11.970639529842568,0.15251869028884474,0001437749-21-005174,928658,10-K,20201231.0,2020.0,20210305,928658,CVLG US Equity,928658.0,CVLG,1
1582,1582,1582,4479,4479,4479,1906,"COVETRUS, INC.",24.426199483024558,0.0019433471473676066,0001752836-21-000041,1752836,10-K,20201231.0,2020.0,20210301,1752836,CVET US Equity,1752836.0,CVET,1
1583,1583,1583,1501,1501,1501,2201,COWEN INC.,8.420299221359972,0.3935267408571303,0001466538-21-000029,1466538,10-K,20201231.0,2020.0,20210303,1466538,COWN US Equity,1466538.0,COWN,1
1584,1584,1584,5367,5367,5367,268,CPI AEROSTRUCTURES INC,5.7017372345730575,0.6806012618450559,0001387131-21-004535,889348,10-K,20201231.0,2020.0,20210415,889348,,,,1
1585,1585,1585,2410,2410,2410,1502,CPI CARD GROUP INC.,12.278562254507733,0.13920116138465152,0001558370-21-001721,1641614,10-K,20201231.0,2020.0,20210225,1641614,PMTS US Equity,1641614.0,PMTS,1
1586,1586,1586,1036,1036,1036,3353,CPS TECHNOLOGIES CORP_DE_,5.934232923938806,0.6545987310868606,0000814676-21-000015,814676,10-K,20201231.0,2020.0,20210317,814676,,,,1
1587,1587,1587,5810,5810,5810,291,CQENS TECHNOLOGIES INC.,15.285897435897436,0.05381902914904789,0001493152-21-008850,1479915,10-K,20201231.0,2020.0,20210415,1479915,,,,1
1588,1588,1588,2807,2807,2807,2448,"CRA INTERNATIONAL, INC.",13.980222401275036,0.08228237065936614,0001053706-21-000008,1053706,10-K,20201231.0,2020.0,20210304,1053706,CRAI US Equity,1053706.0,CRAI,1
1589,1589,1589,114,114,114,281,"CRACKER BARREL OLD COUNTRY STORE, INC",11.469053717972605,0.17651138123668667,0001140361-20-021571,1067294,10-K,20200731.0,2020.0,20200925,1067294,CBRL US Equity,1067294.0,CBRL,1
1590,1590,1590,1963,1963,1963,1072,CRANE CO _DE_,10.4515607282524,0.2347507934198805,0001628280-21-002871,25445,10-K,20201231.0,2020.0,20210223,25445,CR US Equity,25445.0,CR,1
1591,1591,1591,6237,6237,6237,340,CRANK MEDIA INC,33.656926406926395,4.687198648189251e-05,0001640334-21-000954,1700357,10-K,20201231.0,2020.0,20210415,1700357,,,,1
1592,1592,1592,4656,4656,4656,2363,CRAWFORD & CO,26.777217253033147,0.0007723988368654262,0001564590-21-010973,25475,10-K,20201231.0,2020.0,20210304,25475,CRD/A US Equity,25475.0,CRD/A,1
1593,1593,1593,1111,1111,1111,3096,CRAWFORD UNITED CORP,6.420091597396562,0.6002840819623259,0001437749-21-006247,47307,10-K,20201231.0,2020.0,20210317,47307,CRAWA US Equity,47307.0,CRAWA,1
1594,1594,1594,2139,2139,2139,4381,"CREATD, INC.",11.11998172348757,0.1949931159408909,0001213900-21-018972,1357671,10-K,20201231.0,2020.0,20210331,1357671,,,,1
1595,1595,1595,523,523,523,402,CREATIVE LEARNING CORP,14.711246905916026,0.06500932432723393,0001731122-20-001347,1394638,10-K,20200930.0,2020.0,20201230,1394638,,,,1
1596,1596,1596,1024,1024,1024,3357,"CREATIVE MEDICAL TECHNOLOGY HOLDINGS, INC.",5.854553340716131,0.6635201102748685,0001477932-21-001495,1187953,10-K,20201231.0,2020.0,20210317,1187953,,,,1
1597,1597,1597,1212,1212,1212,2650,"CREATIVE REALITIES, INC.",7.042727726639846,0.5320297697371403,0001213900-21-014469,1356093,10-K,20201231.0,2020.0,20210310,1356093,,,,1
1598,1598,1598,5265,5265,5265,4487,CREDEX CORP,65.73260073260073,3.4566541254941036e-11,0001549983-21-000003,1432939,10-K,20201231.0,2020.0,20210331,1432939,,,,1
1599,1599,1599,5527,5527,5527,522,CREDICORP LTD,9.691922969922404,0.2873180396214817,0001104659-21-056535,1001290,20-F,20201231.0,2020.0,20210428,1001290,BAP US Equity,1001290.0,BAP,1
1600,1600,1600,4103,4103,4103,228,CREDIT ACCEPTANCE CORP,21.15652064411473,0.006743065777223328,0000885550-21-000034,885550,10-K,20201231.0,2020.0,20210212,885550,CACC US Equity,885550.0,CACC,1
1601,1601,1601,3485,3485,3485,3149,CREDIT SUISSE GROUP AG,17.231366725510785,0.02778804735064309,0001370368-21-000024,1159510,20-F,20201231.0,2020.0,20210318,1159510,,,,1
1602,1602,1602,4071,4071,4071,3617,CREDITRISKMONITOR COM INC,20.930588801177038,0.007334117411065719,0001140361-21-009951,315958,10-K,20201231.0,2020.0,20210325,315958,,,,1
1603,1603,1603,13,13,13,104,"CREE, INC.",4.892724861112941,0.7689779360769742,0000895419-20-000066,895419,10-K,20200630.0,2020.0,20200819,895419,CREE US Equity,895419.0,CREE,1
1604,1604,1604,3707,3707,3707,2210,CRESCENT ACQUISITION CORP,18.507440230020872,0.017727794637091863,0001564590-21-010384,1723648,10-K,20201231.0,2020.0,20210303,1723648,LVOX US Equity,1723648.0,LVOX,1
1605,1605,1605,4606,4606,4606,1757,CRESTWOOD EQUITY PARTNERS LP,26.08365567956049,0.0010162318035391751,0001136352-21-000003,1136352,10-K,20201231.0,2020.0,20210226,1136352,CEQP US Equity,1136352.0,CEQP,1
1606,1606,1606,500,500,500,145,CRESUD INC,13.404906387272383,0.09865670063645952,0001654954-20-012514,1034957,20-F,20200630.0,2020.0,20201116,1034957,,,,1
1607,1607,1607,2091,2091,2091,2472,"CREXENDO, INC.",10.922527493478237,0.2061276607599483,0001654954-21-002518,1075736,10-K,20201231.0,2020.0,20210309,1075736,CXDO US Equity,1075736.0,CXDO,1
1608,1608,1608,2017,2017,2017,3327,CRH MEDICAL CORP,10.646992533758725,0.22251423642270304,0001564590-21-013326,1461119,10-K,20201231.0,2020.0,20210316,1461119,,,,1
1609,1609,1609,3844,3844,3844,2968,CRH PUBLIC LTD CO,19.307201583592967,0.013300313093306608,0001193125-21-078969,849395,20-F,20201231.0,2020.0,20210312,849395,,,,1
1610,1610,1610,6011,6011,6011,177,"CRIMSON WINE GROUP, LTD",20.21673149679428,0.0095464577010418,0001562151-21-000031,1562151,10-K,20201231.0,2020.0,20210413,1562151,CWGL US Equity,1562151.0,CWGL,1
1611,1611,1611,1065,1065,1065,4290,"CRINETICS PHARMACEUTICALS, INC.",6.1177511088858605,0.6340438182345303,0001564590-21-016719,1658247,10-K,20201231.0,2020.0,20210330,1658247,CRNX US Equity,1658247.0,CRNX,1
1612,1612,1612,2906,2906,2906,517,CRISPR THERAPEUTICS AG,14.47091243014286,0.07028733526478739,0001564590-21-006074,1674416,10-K,20201231.0,2020.0,20210216,1674416,CRSP US Equity,1674416.0,CRSP,1
1613,1613,1613,5253,5253,5253,1521,CRITEO S.A.,57.4183498969541,1.4920758458300264e-09,0001576427-21-000008,1576427,10-K,20201231.0,2020.0,20210226,1576427,CRTO US Equity,1576427.0,CRTO,1
1614,1614,1614,4946,4946,4946,747,"CROCS, INC.",31.30675817936871,0.00012389059702030308,0001334036-21-000035,1334036,10-K,20201231.0,2020.0,20210223,1334036,CROX US Equity,1334036.0,CROX,1
1615,1615,1615,6269,6269,6269,31,CRONA CORP.,41.1547619047619,1.950191449611028e-06,0001696411-21-000008,1696411,10-K,20201231.0,2020.0,20210401,1696411,,,,1
1616,1616,1616,3895,3895,3895,1955,CRONOS GROUP INC.,19.60046288726895,0.011958083671947459,0001656472-21-000009,1656472,10-K,20201231.0,2020.0,20210226,1656472,,,,1
1617,1617,1617,4789,4789,4789,1674,CROSS COUNTRY HEALTHCARE INC,28.565261386994013,0.00037788397240074676,0001628280-21-003296,1141103,10-K,20201231.0,2020.0,20210225,1141103,CCRN US Equity,1141103.0,CCRN,1
1618,1618,1618,1944,1944,1944,2161,CROSSAMERICA PARTNERS LP,10.357192633959436,0.24084508481713754,0001564590-21-010002,1538849,10-K,20201231.0,2020.0,20210302,1538849,CAPL US Equity,1538849.0,CAPL,1
1619,1619,1619,2912,2912,2912,1432,"CROSSFIRST BANKSHARES, INC.",14.494202173774367,0.06975939767814934,0001458412-21-000008,1458412,10-K,20201231.0,2020.0,20210226,1458412,CFB US Equity,1458412.0,CFB,1
1620,1620,1620,1680,1680,1680,3159,"CROWDSTRIKE HOLDINGS, INC.",9.250010643115393,0.3216464664077618,0001535527-21-000007,1535527,10-K,20210131.0,2020.0,20210318,1535527,CRWD US Equity,1535527.0,CRWD,1
1621,1621,1621,4763,4763,4763,618,CROWN CASTLE INTERNATIONAL CORP,28.238137339395923,0.0004310234746936429,0001051470-21-000031,1051470,10-K,20201231.0,2020.0,20210222,1051470,CCI US Equity,1051470.0,CCI,1
1622,1622,1622,6278,6278,6278,898,CROWN CRAFTS INC,44.419044802564486,4.740840669138897e-07,0001437749-21-014357,25895,10-K,20210331.0,2020.0,20210609,25895,,,,1
1623,1623,1623,5379,5379,5379,931,CROWN ELECTROKINETICS CORP.,5.940651485190167,0.6538798362142636,0001213900-21-033299,1761696,10-K,20210331.0,2020.0,20210621,1761696,,,,1
1624,1624,1624,735,735,735,2991,"CROWN EQUITY HOLDINGS, INC.",1.044908319649699,0.9979484090535754,0001477932-21-001456,1103833,10-K,20201231.0,2020.0,20210316,1103833,,,,1
1625,1625,1625,2728,2728,2728,1400,CROWN HOLDINGS INC,13.643217811911867,0.0915520130361598,0001219601-21-000005,1219601,10-K,20201231.0,2020.0,20210226,1219601,CCK US Equity,1219601.0,CCK,1
1626,1626,1626,5347,5347,5347,892,"CRUCIAL INNOVATIONS, CORP.",4.973611111111111,0.7603928598797012,0001477932-21-003878,1766016,10-K,20201231.0,2020.0,20210608,1766016,CINV US Equity,1766016.0,CINV,1
1627,1627,1627,5854,5854,5854,876,"CRUZANI, INC.",16.191652742968532,0.03971768916633297,0001213900-21-030737,1381871,10-K,20201231.0,2020.0,20210603,1381871,,,,1
1628,1628,1628,3725,3725,3725,2116,CRYO CELL INTERNATIONAL INC,18.59227963473488,0.017198970648411843,0001564590-21-009945,862692,10-K,20201130.0,2020.0,20210301,862692,,,,1
1629,1629,1629,3850,3850,3850,699,CRYOLIFE INC,19.358890571988077,0.013053757191136918,0000784199-21-000037,784199,10-K,20201231.0,2020.0,20210223,784199,CRY US Equity,784199.0,CRY,1
1630,1630,1630,1704,1704,1704,2022,"CRYOPORT, INC.",9.337858093999397,0.31460109221890675,0001104659-21-030112,1124524,10-K,20201231.0,2020.0,20210301,1124524,CYRX US Equity,1124524.0,CYRX,1
1631,1631,1631,4218,4218,4218,4265,CRYPTO CO,22.129152718626408,0.004682147544444609,0001493152-21-007183,1688126,10-K,20201231.0,2020.0,20210330,1688126,,,,1
1632,1632,1632,4369,4369,4369,3346,CSB BANCORP INC _OH,23.39470375522922,0.002892785213460673,0001564590-21-013635,880417,10-K,20201231.0,2020.0,20210316,880417,CSBB US Equity,880417.0,CSBB,1
1633,1633,1633,3421,3421,3421,845,CSG SYSTEMS INTERNATIONAL INC,16.892234231550734,0.03125100409766047,0001564590-21-006874,1005757,10-K,20201231.0,2020.0,20210219,1005757,CSGS US Equity,1005757.0,CSGS,1
1634,1634,1634,1889,1889,1889,2394,CSI COMPRESSCO LP,10.09142681360169,0.2586675219650991,0001449488-21-000004,1449488,10-K,20201231.0,2020.0,20210304,1449488,,,,1
1635,1635,1635,361,361,361,381,CSP INC _MA_,6.000810967245583,0.6471410434992361,0000356037-20-000023,356037,10-K,20200930.0,2020.0,20201228,356037,,,,1
1636,1636,1636,5483,5483,5483,798,"CSW INDUSTRIALS, INC.",8.769709148251659,0.3620940590416,0001624794-21-000031,1624794,10-K,20210331.0,2020.0,20210520,1624794,CSWI US Equity,1624794.0,CSWI,1
1637,1637,1637,5174,5174,5174,157,CSX CORP,41.4954456066098,1.6838310689636411e-06,0000277948-21-000014,277948,10-K,20201231.0,2020.0,20210210,277948,CSX US Equity,277948.0,CSX,1
1638,1638,1638,4031,4031,4031,3354,CTI BIOPHARMA CORP,20.659305428870645,0.008109684341168301,0000891293-21-000008,891293,10-K,20201231.0,2020.0,20210317,891293,CTIC US Equity,891293.0,CTIC,1
1639,1639,1639,962,962,962,2294,"CTO REALTY GROWTH, INC.",5.391492685760324,0.7150297468087732,0001558370-21-002457,23795,10-K,20201231.0,2020.0,20210305,23795,CTO US Equity,23795.0,CTO,1
1640,1640,1640,2791,2791,2791,1605,CTS CORP,13.89333013080583,0.08458844524648718,0001564590-21-008853,26058,10-K,20201231.0,2020.0,20210225,26058,CTS US Equity,26058.0,CTS,1
1641,1641,1641,4393,4393,4393,1791,CUBESMART,23.56683911527365,0.0027078487354064485,0001298675-21-000006,1298675,10-K,20201231.0,2020.0,20210226,1298675,CUBE US Equity,1298675.0,CUBE,1
1642,1642,1642,417,417,417,163,CUBIC CORP _DE_,9.600821839048011,0.2941675886298593,0001558370-20-013974,26076,10-K,20200930.0,2020.0,20201118,26076,,,,1
1643,1643,1643,3712,3712,3712,2632,"CUE BIOPHARMA, INC.",18.52533251062663,0.01761500178743657,0001564590-21-011777,1645460,10-K,20201231.0,2020.0,20210309,1645460,CUE US Equity,1645460.0,CUE,1
1644,1644,1644,3324,3324,3324,3640,CUENTAS INC.,16.378974648539867,0.037266081810152285,0001213900-21-017558,1424657,10-K,20201231.0,2020.0,20210325,1424657,,,,1
1645,1645,1645,2557,2557,2557,102,"CULLEN_FROST BANKERS, INC.",12.961101058884973,0.11319502779210056,0000039263-21-000007,39263,10-K,20201231.0,2020.0,20210205,39263,CFR US Equity,39263.0,CFR,1
1646,1646,1646,79,79,79,12,CULP INC,10.204233978606977,0.25098304011389183,0001564590-20-032587,723603,10-K,20200430.0,2020.0,20200717,723603,CULP US Equity,723603.0,CULP,1
1647,1647,1647,1132,1132,1132,2855,CUMBERLAND PHARMACEUTICALS INC,6.5289955653468486,0.588193266294244,0001628280-21-004654,1087294,10-K,20201231.0,2020.0,20210312,1087294,,,,1
1648,1648,1648,1142,1142,1142,155,CUMMINS INC,6.5943290487006605,0.5809646678171931,0000026172-21-000012,26172,10-K,20201231.0,2020.0,20210210,26172,CMI US Equity,26172.0,CMI,1
1649,1649,1649,1368,1368,1368,711,CUMULUS MEDIA INC,7.73965076990759,0.4593062451017843,0001058623-21-000045,1058623,10-K,20201231.0,2020.0,20210223,1058623,CMLS US Equity,1058623.0,CMLS,1
1650,1650,1650,2083,2083,2083,4152,CURE PHARMACEUTICAL HOLDING CORP.,10.870666312403682,0.2091356695441932,0001477932-21-001927,1643301,10-K,20201231.0,2020.0,20210331,1643301,,,,1
1651,1651,1651,5289,5289,5289,497,CUREVAC N.V.,1.9225853178621104,0.9832938681646032,0001104659-21-055619,1809122,20-F,20201231.0,2020.0,20210427,1809122,CVAC US Equity,1809122.0,CVAC,1
1652,1652,1652,1513,1513,1513,4378,CURIOSITYSTREAM INC.,8.477169177423846,0.38829837403731743,0001213900-21-018943,1776909,10-K,20201231.0,2020.0,20210331,1776909,CURI US Equity,1776909.0,CURI,1
1653,1653,1653,1626,1626,1626,3237,CURIS INC,9.013189882013412,0.34118449464788725,0001108205-21-000003,1108205,10-K,20201231.0,2020.0,20210316,1108205,CRIS US Equity,1108205.0,CRIS,1
1654,1654,1654,2350,2350,2350,2319,CURO GROUP HOLDINGS CORP.,12.077934382460615,0.14776037008920226,0001711291-21-000014,1711291,10-K,20201231.0,2020.0,20210305,1711291,CURO US Equity,1711291.0,CURO,1
1655,1655,1655,2650,2650,2650,4158,CURRENCYWORKS INC.,13.312471391657438,0.10154115314910052,0001493152-21-007268,1515139,10-K,20201231.0,2020.0,20210331,1515139,,,,1
1656,1656,1656,1451,1451,1451,977,CURTISS WRIGHT CORP,8.159487883651902,0.4180480876185144,0000026324-21-000007,26324,10-K,20201231.0,2020.0,20210225,26324,CW US Equity,26324.0,CW,1
1657,1657,1657,1965,1965,1965,1551,CUSHMAN & WAKEFIELD PLC,10.45467090522933,0.2345520073717254,0001628369-21-000016,1628369,10-K,20201231.0,2020.0,20210226,1628369,CWK US Equity,1628369.0,CWK,1
1658,1658,1658,892,892,892,2005,"CUSTOMERS BANCORP, INC.",4.818638079683241,0.7767728436623428,0001488813-21-000069,1488813,10-K,20201231.0,2020.0,20210302,1488813,CUBI US Equity,1488813.0,CUBI,1
1659,1659,1659,2022,2022,2022,3490,CUTERA INC,10.66616806586643,0.22134127721641186,0001437749-21-006866,1162461,10-K,20201231.0,2020.0,20210323,1162461,CUTR US Equity,1162461.0,CUTR,1
1660,1660,1660,1774,1774,1774,3245,"CV SCIENCES, INC.",9.621059862757225,0.29263577717512823,0001510964-21-000012,1510964,10-K,20201231.0,2020.0,20210319,1510964,,,,1
1661,1661,1661,2108,2108,2108,2031,CVB FINANCIAL CORP,10.973596778934507,0.2031997350626358,0001193125-21-063327,354647,10-K,20201231.0,2020.0,20210301,354647,CVBF US Equity,354647.0,CVBF,1
1662,1662,1662,3927,3927,3927,4443,CVD EQUIPMENT CORP,19.85244314365832,0.010908957668301751,0001437749-21-007832,766792,10-K,20201231.0,2020.0,20210331,766792,,,,1
1663,1663,1663,1128,1128,1128,750,CVR ENERGY INC,6.505799168922367,0.5907644692747787,0001376139-21-000021,1376139,10-K,20201231.0,2020.0,20210223,1376139,CVI US Equity,1376139.0,CVI,1
1664,1664,1664,2959,2959,2959,758,"CVR PARTNERS, LP",14.6270995419699,0.06681493911221446,0001425292-21-000007,1425292,10-K,20201231.0,2020.0,20210223,1425292,UAN US Equity,1425292.0,UAN,1
1665,1665,1665,4009,4009,4009,407,CVS HEALTH CORP,20.498071749035205,0.008607292918834202,0000064803-21-000011,64803,10-K,20201231.0,2020.0,20210216,64803,CVS US Equity,64803.0,CVS,1
1666,1666,1666,5145,5145,5145,16,"CX NETWORK GROUP, INC.",39.593441514536856,3.8135079885660736e-06,0001213900-21-001897,1502557,10-K,20200930.0,2020.0,20210113,1502557,,,,1
1667,1667,1667,6259,6259,6259,937,CYANOTECH CORP,38.651097803747476,5.704812053372167e-06,0001437749-21-015361,768408,10-K,20210331.0,2020.0,20210622,768408,,,,1
1668,1668,1668,241,241,241,56,CYBER APPS WORLD,20.911428571428573,0.007386470079627654,0001731122-20-000810,1230524,10-K,20200731.0,2020.0,20200807,1230524,,,,1
1669,1669,1669,2609,2609,2609,3133,CYBERARK SOFTWARE LTD.,13.17614356626084,0.10593106311288236,0001178913-21-001006,1598110,20-F,20201231.0,2020.0,20210311,1598110,CYBR US Equity,1598110.0,CYBR,1
1670,1670,1670,3949,3949,3949,4452,"CYBERLOQ TECHNOLOGIES, INC.",20.07702480734396,0.01004853567381118,0001493152-21-007319,1437517,10-K,20201231.0,2020.0,20210331,1437517,,,,1
1671,1671,1671,3959,3959,3959,2754,CYBEROPTICS CORP,20.16271652864044,0.009737661846750574,0000897101-21-000173,768411,10-K,20201231.0,2020.0,20210312,768411,CYBE US Equity,768411.0,CYBE,1
1672,1672,1672,2252,2252,2252,2154,"CYCLACEL PHARMACEUTICALS, INC.",11.619619249114322,0.1689993936581956,0001558370-21-002093,1130166,10-K,20201231.0,2020.0,20210301,1130166,,,,1
1673,1673,1673,1374,1374,1374,1180,"CYCLERION THERAPEUTICS, INC.",7.756263335935468,0.4576340789881762,0001564590-21-008434,1755237,10-K,20201231.0,2020.0,20210225,1755237,CYCN US Equity,1755237.0,CYCN,1
1674,1674,1674,2489,2489,2489,2952,"CYCLO THERAPEUTICS, INC.",12.690429736824427,0.12295415545005373,0001437749-21-005946,922247,10-K,20201231.0,2020.0,20210312,922247,,,,1
1675,1675,1675,3514,3514,3514,3636,"CYMABAY THERAPEUTICS, INC.",17.353687496078802,0.026629787591006725,0001193125-21-094424,1042074,10-K,20201231.0,2020.0,20210325,1042074,CBAY US Equity,1042074.0,CBAY,1
1676,1676,1676,2236,2236,2236,3600,"CYNERGISTEK, INC",11.567709473413473,0.1715586253787557,0001096906-21-000585,1011432,10-K,20201231.0,2020.0,20210325,1011432,,,,1
1677,1677,1677,4456,4456,4456,3487,"CYPRESS ENVIRONMENTAL PARTNERS, L.P.",24.22364392668426,0.002101996832164337,0001387131-21-003780,1587246,10-K,20201231.0,2020.0,20210323,1587246,,,,1
1678,1678,1678,1475,1475,1475,3906,CYREN LTD.,8.262039542179775,0.4083010551609618,0001213900-21-018692,1084577,10-K,20201231.0,2020.0,20210330,1084577,,,,1
1679,1679,1679,1730,1730,1730,565,CYRUSONE INC.,9.44451997179011,0.3061943320136136,0001553023-21-000012,1553023,10-K,20201231.0,2020.0,20210219,1553023,CONE US Equity,1553023.0,CONE,1
1680,1680,1680,143,143,143,91,CYTODYN INC.,13.326800845406986,0.10108917913367424,0001193125-20-220598,1175680,10-K,20200531.0,2020.0,20200814,1175680,CYDY US Equity,1175680.0,CYDY,1
1681,1681,1681,3063,3063,3063,1914,CYTOKINETICS INC,15.060841752386859,0.057973170972386974,0001564590-21-009467,1061983,10-K,20201231.0,2020.0,20210226,1061983,CYTK US Equity,1061983.0,CYTK,1
